src,dst,w
1055,2720,1.0
1056,32,1.0
1056,97,1.0
1056,992,1.0
1056,801,1.0
1056,3104,1.0
1056,3169,1.0
1056,4064,1.0
1056,3873,1.0
1057,417,1.0
1057,482,1.0
1057,737,1.0
1057,546,1.0
1057,3489,1.0
1057,3554,1.0
1057,3809,1.0
1057,3618,1.0
1058,1186,1.0
1058,1251,1.0
1058,1890,1.0
1058,1955,1.0
1058,2210,1.0
1058,2275,1.0
1058,2914,1.0
1058,2979,1.0
1059,1315,1.0
1059,1380,1.0
1059,1635,1.0
1059,1700,1.0
1059,2339,1.0
1059,2404,1.0
1059,2659,1.0
1059,2724,1.0
1060,36,1.0
1060,101,1.0
1060,996,1.0
1060,805,1.0
1060,3108,1.0
1060,3173,1.0
1060,4068,1.0
1060,3877,1.0
1061,421,1.0
1061,486,1.0
1061,741,1.0
1061,550,1.0
1061,3493,1.0
1061,3558,1.0
1061,3813,1.0
1061,3622,1.0
1062,1190,1.0
1062,1255,1.0
1062,1894,1.0
1062,1959,1.0
1062,2214,1.0
1062,2279,1.0
1062,2918,1.0
1062,2983,1.0
1063,1319,1.0
1063,1384,1.0
1063,1639,1.0
1063,1704,1.0
1063,2343,1.0
1063,2408,1.0
1063,2663,1.0
1063,2728,1.0
1064,40,1.0
1064,105,1.0
1064,1000,1.0
1064,809,1.0
1064,3112,1.0
1064,3177,1.0
1064,4072,1.0
1064,3881,1.0
1065,425,1.0
1065,490,1.0
1065,745,1.0
1065,554,1.0
1065,3497,1.0
1065,3562,1.0
1065,3817,1.0
1065,3626,1.0
1066,1194,1.0
1066,1259,1.0
1066,1898,1.0
1066,1963,1.0
1066,2218,1.0
1066,2283,1.0
1066,2922,1.0
1066,2987,1.0
1067,1323,1.0
1067,1388,1.0
1067,1643,1.0
1067,1708,1.0
1067,2347,1.0
1067,2412,1.0
1067,2667,1.0
1067,2732,1.0
1068,44,1.0
1068,109,1.0
1068,1004,1.0
1068,813,1.0
1068,3116,1.0
1068,3181,1.0
1068,4076,1.0
1068,3885,1.0
1069,429,1.0
1069,494,1.0
1069,749,1.0
1069,558,1.0
1069,3501,1.0
1069,3566,1.0
1069,3821,1.0
1069,3630,1.0
1070,1198,1.0
1070,1263,1.0
1070,1902,1.0
1070,1967,1.0
1070,2222,1.0
1070,2287,1.0
1070,2926,1.0
1070,2991,1.0
1071,1327,1.0
1071,1392,1.0
1071,1647,1.0
1071,1712,1.0
1071,2351,1.0
1071,2416,1.0
1071,2671,1.0
1071,2736,1.0
1072,48,1.0
1072,113,1.0
1072,1008,1.0
1072,817,1.0
1072,3120,1.0
1072,3185,1.0
1072,4080,1.0
1072,3889,1.0
1073,433,1.0
1073,498,1.0
1073,753,1.0
1073,562,1.0
1073,3505,1.0
1073,3570,1.0
1073,3825,1.0
1073,3634,1.0
1074,1202,1.0
1074,1267,1.0
1074,1906,1.0
1074,1971,1.0
1074,2226,1.0
1074,2291,1.0
1074,2930,1.0
1074,2995,1.0
1075,1331,1.0
1075,1396,1.0
1075,1651,1.0
1075,1716,1.0
1075,2355,1.0
1075,2420,1.0
1075,2675,1.0
1075,2740,1.0
1076,52,1.0
1076,117,1.0
1076,1012,1.0
1076,821,1.0
1076,3124,1.0
1076,3189,1.0
1076,4084,1.0
1076,3893,1.0
1077,437,1.0
1077,502,1.0
1077,757,1.0
1077,566,1.0
1077,3509,1.0
1077,3574,1.0
1077,3829,1.0
1077,3638,1.0
1078,1206,1.0
1078,1271,1.0
1078,1910,1.0
1078,1975,1.0
1078,2230,1.0
1078,2295,1.0
1078,2934,1.0
1078,2999,1.0
1079,1335,1.0
1079,1400,1.0
1079,1655,1.0
1079,1720,1.0
1079,2359,1.0
1079,2424,1.0
1079,2679,1.0
1079,2744,1.0
1080,56,1.0
1080,121,1.0
1080,1016,1.0
1080,825,1.0
1080,3128,1.0
1080,3193,1.0
1080,4088,1.0
1080,3897,1.0
1081,441,1.0
1081,506,1.0
1081,761,1.0
1081,570,1.0
1081,3513,1.0
1081,3578,1.0
1081,3833,1.0
1081,3642,1.0
1082,1210,1.0
1082,1275,1.0
1082,1914,1.0
1082,1979,1.0
1082,2234,1.0
1082,2299,1.0
1082,2938,1.0
1082,3003,1.0
1083,1339,1.0
1083,1404,1.0
1083,1659,1.0
1083,1724,1.0
1083,2363,1.0
1083,2428,1.0
1083,2683,1.0
1083,2748,1.0
1084,60,1.0
1084,125,1.0
1084,1020,1.0
1084,829,1.0
1084,3132,1.0
1084,3197,1.0
1084,4092,1.0
1084,3901,1.0
1085,445,1.0
1085,510,1.0
1085,765,1.0
1085,574,1.0
1085,3517,1.0
1085,3582,1.0
1085,3837,1.0
1085,3646,1.0
1086,1214,1.0
1086,1279,1.0
1086,1918,1.0
1086,1983,1.0
1086,2238,1.0
1086,2303,1.0
1086,2942,1.0
1086,3007,1.0
1087,1343,1.0
1087,1344,1.0
1087,1663,1.0
1087,1664,1.0
1087,2367,1.0
1087,2368,1.0
1087,2687,1.0
1087,2688,1.0
1088,0,1.0
1088,65,1.0
1088,960,1.0
1088,769,1.0
1088,3072,1.0
1088,3137,1.0
1088,4032,1.0
1088,3841,1.0
1089,385,1.0
1089,450,1.0
1089,705,1.0
1089,514,1.0
1089,3457,1.0
1089,3522,1.0
1089,3777,1.0
1089,3586,1.0
1090,1154,1.0
1090,1219,1.0
1090,1858,1.0
1090,1923,1.0
1090,2178,1.0
1090,2243,1.0
1090,2882,1.0
1090,2947,1.0
1091,1283,1.0
1091,1348,1.0
1091,1603,1.0
1091,1668,1.0
1091,2307,1.0
1091,2372,1.0
1091,2627,1.0
1091,2692,1.0
1092,4,1.0
1092,69,1.0
1092,964,1.0
1092,773,1.0
1092,3076,1.0
1092,3141,1.0
1092,4036,1.0
1092,3845,1.0
1093,389,1.0
1093,454,1.0
1093,709,1.0
1093,518,1.0
1093,3461,1.0
1093,3526,1.0
1093,3781,1.0
1093,3590,1.0
1094,1158,1.0
1094,1223,1.0
1094,1862,1.0
1094,1927,1.0
1094,2182,1.0
1094,2247,1.0
1094,2886,1.0
1094,2951,1.0
1095,1287,1.0
1095,1352,1.0
1095,1607,1.0
1095,1672,1.0
1095,2311,1.0
1095,2376,1.0
1095,2631,1.0
1095,2696,1.0
1096,8,1.0
1096,73,1.0
1096,968,1.0
1096,777,1.0
1096,3080,1.0
1096,3145,1.0
1096,4040,1.0
1096,3849,1.0
1097,393,1.0
1097,458,1.0
1097,713,1.0
1097,522,1.0
1097,3465,1.0
1097,3530,1.0
1097,3785,1.0
1097,3594,1.0
1098,1162,1.0
1098,1227,1.0
1098,1866,1.0
1098,1931,1.0
1098,2186,1.0
1098,2251,1.0
1098,2890,1.0
1098,2955,1.0
1099,1291,1.0
1099,1356,1.0
1099,1611,1.0
1099,1676,1.0
1099,2315,1.0
1099,2380,1.0
1099,2635,1.0
1099,2700,1.0
1100,12,1.0
1100,77,1.0
1100,972,1.0
1100,781,1.0
1100,3084,1.0
1100,3149,1.0
1100,4044,1.0
1100,3853,1.0
1101,397,1.0
1101,462,1.0
1101,717,1.0
1101,526,1.0
1101,3469,1.0
1101,3534,1.0
1101,3789,1.0
1101,3598,1.0
1102,1166,1.0
1102,1231,1.0
1102,1870,1.0
1102,1935,1.0
1102,2190,1.0
1102,2255,1.0
1102,2894,1.0
1102,2959,1.0
1103,1295,1.0
1103,1360,1.0
1103,1615,1.0
1103,1680,1.0
1103,2319,1.0
1103,2384,1.0
1103,2639,1.0
1103,2704,1.0
1104,16,1.0
1104,81,1.0
1104,976,1.0
1104,785,1.0
1104,3088,1.0
1104,3153,1.0
1104,4048,1.0
1104,3857,1.0
1105,401,1.0
1105,466,1.0
1105,721,1.0
1105,530,1.0
1105,3473,1.0
1105,3538,1.0
1105,3793,1.0
1105,3602,1.0
1106,1170,1.0
1106,1235,1.0
1106,1874,1.0
1106,1939,1.0
1106,2194,1.0
1106,2259,1.0
1106,2898,1.0
1106,2963,1.0
1107,1299,1.0
1107,1364,1.0
1107,1619,1.0
1107,1684,1.0
1107,2323,1.0
1107,2388,1.0
1107,2643,1.0
1107,2708,1.0
1108,20,1.0
1108,85,1.0
1108,980,1.0
1108,789,1.0
1108,3092,1.0
1108,3157,1.0
1108,4052,1.0
1108,3861,1.0
1109,405,1.0
1109,470,1.0
1109,725,1.0
1109,534,1.0
1109,3477,1.0
1109,3542,1.0
1109,3797,1.0
1109,3606,1.0
1110,1174,1.0
1110,1239,1.0
1110,1878,1.0
1110,1943,1.0
1110,2198,1.0
1110,2263,1.0
1110,2902,1.0
1110,2967,1.0
1111,1303,1.0
1111,1368,1.0
1111,1623,1.0
1111,1688,1.0
1111,2327,1.0
1111,2392,1.0
1111,2647,1.0
1111,2712,1.0
1112,24,1.0
1112,89,1.0
1112,984,1.0
1112,793,1.0
1112,3096,1.0
1112,3161,1.0
1112,4056,1.0
1112,3865,1.0
1113,409,1.0
1113,474,1.0
1113,729,1.0
1113,538,1.0
1113,3481,1.0
1113,3546,1.0
1113,3801,1.0
1113,3610,1.0
1114,1178,1.0
1114,1243,1.0
1114,1882,1.0
1114,1947,1.0
1114,2202,1.0
1114,2267,1.0
1114,2906,1.0
1114,2971,1.0
1115,1307,1.0
1115,1372,1.0
1115,1627,1.0
1115,1692,1.0
1115,2331,1.0
1115,2396,1.0
1115,2651,1.0
1115,2716,1.0
1116,28,1.0
1116,93,1.0
1116,988,1.0
1116,797,1.0
1116,3100,1.0
1116,3165,1.0
1116,4060,1.0
1116,3869,1.0
1117,413,1.0
1117,478,1.0
1117,733,1.0
1117,542,1.0
1117,3485,1.0
1117,3550,1.0
1117,3805,1.0
1117,3614,1.0
1118,1182,1.0
1118,1247,1.0
1118,1886,1.0
1118,1951,1.0
1118,2206,1.0
1118,2271,1.0
1118,2910,1.0
1118,2975,1.0
1119,1311,1.0
1119,1376,1.0
1119,1631,1.0
1119,1696,1.0
1119,2335,1.0
1119,2400,1.0
1119,2655,1.0
1119,2720,1.0
1120,32,1.0
1120,97,1.0
1120,992,1.0
1120,801,1.0
1120,3104,1.0
1120,3169,1.0
1120,4064,1.0
1120,3873,1.0
1121,417,1.0
1121,482,1.0
1121,737,1.0
1121,546,1.0
1121,3489,1.0
1121,3554,1.0
1121,3809,1.0
1121,3618,1.0
1122,1186,1.0
1122,1251,1.0
1122,1890,1.0
1122,1955,1.0
1122,2210,1.0
1122,2275,1.0
1122,2914,1.0
1122,2979,1.0
1123,1315,1.0
1123,1380,1.0
1123,1635,1.0
1123,1700,1.0
1123,2339,1.0
1123,2404,1.0
1123,2659,1.0
1123,2724,1.0
1124,36,1.0
1124,101,1.0
1124,996,1.0
1124,805,1.0
1124,3108,1.0
1124,3173,1.0
1124,4068,1.0
1124,3877,1.0
1125,421,1.0
1125,486,1.0
1125,741,1.0
1125,550,1.0
1125,3493,1.0
1125,3558,1.0
1125,3813,1.0
1125,3622,1.0
1126,1190,1.0
1126,1255,1.0
1126,1894,1.0
1126,1959,1.0
1126,2214,1.0
1126,2279,1.0
1126,2918,1.0
1126,2983,1.0
1127,1319,1.0
1127,1384,1.0
1127,1639,1.0
1127,1704,1.0
1127,2343,1.0
1127,2408,1.0
1127,2663,1.0
1127,2728,1.0
1128,40,1.0
1128,105,1.0
1128,1000,1.0
1128,809,1.0
1128,3112,1.0
1128,3177,1.0
1128,4072,1.0
1128,3881,1.0
1129,425,1.0
1129,490,1.0
1129,745,1.0
1129,554,1.0
1129,3497,1.0
1129,3562,1.0
1129,3817,1.0
1129,3626,1.0
1130,1194,1.0
1130,1259,1.0
1130,1898,1.0
1130,1963,1.0
1130,2218,1.0
1130,2283,1.0
1130,2922,1.0
1130,2987,1.0
1131,1323,1.0
1131,1388,1.0
1131,1643,1.0
1131,1708,1.0
1131,2347,1.0
1131,2412,1.0
1131,2667,1.0
1131,2732,1.0
1132,44,1.0
1132,109,1.0
1132,1004,1.0
1132,813,1.0
1132,3116,1.0
1132,3181,1.0
1132,4076,1.0
1132,3885,1.0
1133,429,1.0
1133,494,1.0
1133,749,1.0
1133,558,1.0
1133,3501,1.0
1133,3566,1.0
1133,3821,1.0
1133,3630,1.0
1134,1198,1.0
1134,1263,1.0
1134,1902,1.0
1134,1967,1.0
1134,2222,1.0
1134,2287,1.0
1134,2926,1.0
1134,2991,1.0
1135,1327,1.0
1135,1392,1.0
1135,1647,1.0
1135,1712,1.0
1135,2351,1.0
1135,2416,1.0
1135,2671,1.0
1135,2736,1.0
1136,48,1.0
1136,113,1.0
1136,1008,1.0
1136,817,1.0
1136,3120,1.0
1136,3185,1.0
1136,4080,1.0
1136,3889,1.0
1137,433,1.0
1137,498,1.0
1137,753,1.0
1137,562,1.0
1137,3505,1.0
1137,3570,1.0
1137,3825,1.0
1137,3634,1.0
1138,1202,1.0
1138,1267,1.0
1138,1906,1.0
1138,1971,1.0
1138,2226,1.0
1138,2291,1.0
1138,2930,1.0
1138,2995,1.0
1139,1331,1.0
1139,1396,1.0
1139,1651,1.0
1139,1716,1.0
1139,2355,1.0
1139,2420,1.0
1139,2675,1.0
1139,2740,1.0
1140,52,1.0
1140,117,1.0
1140,1012,1.0
1140,821,1.0
1140,3124,1.0
1140,3189,1.0
1140,4084,1.0
1140,3893,1.0
1141,437,1.0
1141,502,1.0
1141,757,1.0
1141,566,1.0
1141,3509,1.0
1141,3574,1.0
1141,3829,1.0
1141,3638,1.0
1142,1206,1.0
1142,1271,1.0
1142,1910,1.0
1142,1975,1.0
1142,2230,1.0
1142,2295,1.0
1142,2934,1.0
1142,2999,1.0
1143,1335,1.0
1143,1400,1.0
1143,1655,1.0
1143,1720,1.0
1143,2359,1.0
1143,2424,1.0
1143,2679,1.0
1143,2744,1.0
1144,56,1.0
1144,121,1.0
1144,1016,1.0
1144,825,1.0
1144,3128,1.0
1144,3193,1.0
1144,4088,1.0
1144,3897,1.0
1145,441,1.0
1145,506,1.0
1145,761,1.0
1145,570,1.0
1145,3513,1.0
1145,3578,1.0
1145,3833,1.0
1145,3642,1.0
1146,1210,1.0
1146,1275,1.0
1146,1914,1.0
1146,1979,1.0
1146,2234,1.0
1146,2299,1.0
1146,2938,1.0
1146,3003,1.0
1147,1339,1.0
1147,1404,1.0
1147,1659,1.0
1147,1724,1.0
1147,2363,1.0
1147,2428,1.0
1147,2683,1.0
1147,2748,1.0
1148,60,1.0
1148,125,1.0
1148,1020,1.0
1148,829,1.0
1148,3132,1.0
1148,3197,1.0
1148,4092,1.0
1148,3901,1.0
1149,445,1.0
1149,510,1.0
1149,765,1.0
1149,574,1.0
1149,3517,1.0
1149,3582,1.0
1149,3837,1.0
1149,3646,1.0
1150,1214,1.0
1150,1279,1.0
1150,1918,1.0
1150,1983,1.0
1150,2238,1.0
1150,2303,1.0
1150,2942,1.0
1150,3007,1.0
1151,1343,1.0
1151,1344,1.0
1151,1663,1.0
1151,1664,1.0
1151,2367,1.0
1151,2368,1.0
1151,2687,1.0
1151,2688,1.0
1152,0,1.0
1152,65,1.0
1152,960,1.0
1152,769,1.0
1152,3072,1.0
1152,3137,1.0
1152,4032,1.0
1152,3841,1.0
1153,385,1.0
1153,450,1.0
1153,705,1.0
1153,514,1.0
1153,3457,1.0
1153,3522,1.0
1153,3777,1.0
1153,3586,1.0
1154,1154,1.0
1154,1219,1.0
1154,1858,1.0
1154,1923,1.0
1154,2178,1.0
1154,2243,1.0
1154,2882,1.0
1154,2947,1.0
1155,1283,1.0
1155,1348,1.0
1155,1603,1.0
1155,1668,1.0
1155,2307,1.0
1155,2372,1.0
1155,2627,1.0
1155,2692,1.0
1156,4,1.0
1156,69,1.0
1156,964,1.0
1156,773,1.0
1156,3076,1.0
1156,3141,1.0
1156,4036,1.0
1156,3845,1.0
1157,389,1.0
1157,454,1.0
1157,709,1.0
1157,518,1.0
1157,3461,1.0
1157,3526,1.0
1157,3781,1.0
1157,3590,1.0
1158,1158,1.0
1158,1223,1.0
1158,1862,1.0
1158,1927,1.0
1158,2182,1.0
1158,2247,1.0
1158,2886,1.0
1158,2951,1.0
1159,1287,1.0
1159,1352,1.0
1159,1607,1.0
1159,1672,1.0
1159,2311,1.0
1159,2376,1.0
1159,2631,1.0
1159,2696,1.0
1160,8,1.0
1160,73,1.0
1160,968,1.0
1160,777,1.0
1160,3080,1.0
1160,3145,1.0
1160,4040,1.0
1160,3849,1.0
1161,393,1.0
1161,458,1.0
1161,713,1.0
1161,522,1.0
1161,3465,1.0
1161,3530,1.0
1161,3785,1.0
1161,3594,1.0
1162,1162,1.0
1162,1227,1.0
1162,1866,1.0
1162,1931,1.0
1162,2186,1.0
1162,2251,1.0
1162,2890,1.0
1162,2955,1.0
1163,1291,1.0
1163,1356,1.0
1163,1611,1.0
1163,1676,1.0
1163,2315,1.0
1163,2380,1.0
1163,2635,1.0
1163,2700,1.0
1164,12,1.0
1164,77,1.0
1164,972,1.0
1164,781,1.0
1164,3084,1.0
1164,3149,1.0
1164,4044,1.0
1164,3853,1.0
1165,397,1.0
1165,462,1.0
1165,717,1.0
1165,526,1.0
1165,3469,1.0
1165,3534,1.0
1165,3789,1.0
1165,3598,1.0
1166,1166,1.0
1166,1231,1.0
1166,1870,1.0
1166,1935,1.0
1166,2190,1.0
1166,2255,1.0
1166,2894,1.0
1166,2959,1.0
1167,1295,1.0
1167,1360,1.0
1167,1615,1.0
1167,1680,1.0
1167,2319,1.0
1167,2384,1.0
1167,2639,1.0
1167,2704,1.0
1168,16,1.0
1168,81,1.0
1168,976,1.0
1168,785,1.0
1168,3088,1.0
1168,3153,1.0
1168,4048,1.0
1168,3857,1.0
1169,401,1.0
1169,466,1.0
1169,721,1.0
1169,530,1.0
1169,3473,1.0
1169,3538,1.0
1169,3793,1.0
1169,3602,1.0
1170,1170,1.0
1170,1235,1.0
1170,1874,1.0
1170,1939,1.0
1170,2194,1.0
1170,2259,1.0
1170,2898,1.0
1170,2963,1.0
1171,1299,1.0
1171,1364,1.0
1171,1619,1.0
1171,1684,1.0
1171,2323,1.0
1171,2388,1.0
1171,2643,1.0
1171,2708,1.0
1172,20,1.0
1172,85,1.0
1172,980,1.0
1172,789,1.0
1172,3092,1.0
1172,3157,1.0
1172,4052,1.0
1172,3861,1.0
1173,405,1.0
1173,470,1.0
1173,725,1.0
1173,534,1.0
1173,3477,1.0
1173,3542,1.0
1173,3797,1.0
1173,3606,1.0
1174,1174,1.0
1174,1239,1.0
1174,1878,1.0
1174,1943,1.0
1174,2198,1.0
1174,2263,1.0
1174,2902,1.0
1174,2967,1.0
1175,1303,1.0
1175,1368,1.0
1175,1623,1.0
1175,1688,1.0
1175,2327,1.0
1175,2392,1.0
1175,2647,1.0
1175,2712,1.0
1176,24,1.0
1176,89,1.0
1176,984,1.0
1176,793,1.0
1176,3096,1.0
1176,3161,1.0
1176,4056,1.0
1176,3865,1.0
1177,409,1.0
1177,474,1.0
1177,729,1.0
1177,538,1.0
1177,3481,1.0
1177,3546,1.0
1177,3801,1.0
1177,3610,1.0
1178,1178,1.0
1178,1243,1.0
1178,1882,1.0
1178,1947,1.0
1178,2202,1.0
1178,2267,1.0
1178,2906,1.0
1178,2971,1.0
1179,1307,1.0
1179,1372,1.0
1179,1627,1.0
1179,1692,1.0
1179,2331,1.0
1179,2396,1.0
1179,2651,1.0
1179,2716,1.0
1180,28,1.0
1180,93,1.0
1180,988,1.0
1180,797,1.0
1180,3100,1.0
1180,3165,1.0
1180,4060,1.0
1180,3869,1.0
1181,413,1.0
1181,478,1.0
1181,733,1.0
1181,542,1.0
1181,3485,1.0
1181,3550,1.0
1181,3805,1.0
1181,3614,1.0
1182,1182,1.0
1182,1247,1.0
1182,1886,1.0
1182,1951,1.0
1182,2206,1.0
1182,2271,1.0
1182,2910,1.0
1182,2975,1.0
1183,1311,1.0
1183,1376,1.0
1183,1631,1.0
1183,1696,1.0
1183,2335,1.0
1183,2400,1.0
1183,2655,1.0
1183,2720,1.0
1184,32,1.0
1184,97,1.0
1184,992,1.0
1184,801,1.0
1184,3104,1.0
1184,3169,1.0
1184,4064,1.0
1184,3873,1.0
1185,417,1.0
1185,482,1.0
1185,737,1.0
1185,546,1.0
1185,3489,1.0
1185,3554,1.0
1185,3809,1.0
1185,3618,1.0
1186,1186,1.0
1186,1251,1.0
1186,1890,1.0
1186,1955,1.0
1186,2210,1.0
1186,2275,1.0
1186,2914,1.0
1186,2979,1.0
1187,1315,1.0
1187,1380,1.0
1187,1635,1.0
1187,1700,1.0
1187,2339,1.0
1187,2404,1.0
1187,2659,1.0
1187,2724,1.0
1188,36,1.0
1188,101,1.0
1188,996,1.0
1188,805,1.0
1188,3108,1.0
1188,3173,1.0
1188,4068,1.0
1188,3877,1.0
1189,421,1.0
1189,486,1.0
1189,741,1.0
1189,550,1.0
1189,3493,1.0
1189,3558,1.0
1189,3813,1.0
1189,3622,1.0
1190,1190,1.0
1190,1255,1.0
1190,1894,1.0
1190,1959,1.0
1190,2214,1.0
1190,2279,1.0
1190,2918,1.0
1190,2983,1.0
1191,1319,1.0
1191,1384,1.0
1191,1639,1.0
1191,1704,1.0
1191,2343,1.0
1191,2408,1.0
1191,2663,1.0
1191,2728,1.0
1192,40,1.0
1192,105,1.0
1192,1000,1.0
1192,809,1.0
1192,3112,1.0
1192,3177,1.0
1192,4072,1.0
1192,3881,1.0
1193,425,1.0
1193,490,1.0
1193,745,1.0
1193,554,1.0
1193,3497,1.0
1193,3562,1.0
1193,3817,1.0
1193,3626,1.0
1194,1194,1.0
1194,1259,1.0
1194,1898,1.0
1194,1963,1.0
1194,2218,1.0
1194,2283,1.0
1194,2922,1.0
1194,2987,1.0
1195,1323,1.0
1195,1388,1.0
1195,1643,1.0
1195,1708,1.0
1195,2347,1.0
1195,2412,1.0
1195,2667,1.0
1195,2732,1.0
1196,44,1.0
1196,109,1.0
1196,1004,1.0
1196,813,1.0
1196,3116,1.0
1196,3181,1.0
1196,4076,1.0
1196,3885,1.0
1197,429,1.0
1197,494,1.0
1197,749,1.0
1197,558,1.0
1197,3501,1.0
1197,3566,1.0
1197,3821,1.0
1197,3630,1.0
1198,1198,1.0
1198,1263,1.0
1198,1902,1.0
1198,1967,1.0
1198,2222,1.0
1198,2287,1.0
1198,2926,1.0
1198,2991,1.0
1199,1327,1.0
1199,1392,1.0
1199,1647,1.0
1199,1712,1.0
1199,2351,1.0
1199,2416,1.0
1199,2671,1.0
1199,2736,1.0
1200,48,1.0
1200,113,1.0
1200,1008,1.0
1200,817,1.0
1200,3120,1.0
1200,3185,1.0
1200,4080,1.0
1200,3889,1.0
1201,433,1.0
1201,498,1.0
1201,753,1.0
1201,562,1.0
1201,3505,1.0
1201,3570,1.0
1201,3825,1.0
1201,3634,1.0
1202,1202,1.0
1202,1267,1.0
1202,1906,1.0
1202,1971,1.0
1202,2226,1.0
1202,2291,1.0
1202,2930,1.0
1202,2995,1.0
1203,1331,1.0
1203,1396,1.0
1203,1651,1.0
1203,1716,1.0
1203,2355,1.0
1203,2420,1.0
1203,2675,1.0
1203,2740,1.0
1204,52,1.0
1204,117,1.0
1204,1012,1.0
1204,821,1.0
1204,3124,1.0
1204,3189,1.0
1204,4084,1.0
1204,3893,1.0
1205,437,1.0
1205,502,1.0
1205,757,1.0
1205,566,1.0
1205,3509,1.0
1205,3574,1.0
1205,3829,1.0
1205,3638,1.0
1206,1206,1.0
1206,1271,1.0
1206,1910,1.0
1206,1975,1.0
1206,2230,1.0
1206,2295,1.0
1206,2934,1.0
1206,2999,1.0
1207,1335,1.0
1207,1400,1.0
1207,1655,1.0
1207,1720,1.0
1207,2359,1.0
1207,2424,1.0
1207,2679,1.0
1207,2744,1.0
1208,56,1.0
1208,121,1.0
1208,1016,1.0
1208,825,1.0
1208,3128,1.0
1208,3193,1.0
1208,4088,1.0
1208,3897,1.0
1209,441,1.0
1209,506,1.0
1209,761,1.0
1209,570,1.0
1209,3513,1.0
1209,3578,1.0
1209,3833,1.0
1209,3642,1.0
1210,1210,1.0
1210,1275,1.0
1210,1914,1.0
1210,1979,1.0
1210,2234,1.0
1210,2299,1.0
1210,2938,1.0
1210,3003,1.0
1211,1339,1.0
1211,1404,1.0
1211,1659,1.0
1211,1724,1.0
1211,2363,1.0
1211,2428,1.0
1211,2683,1.0
1211,2748,1.0
1212,60,1.0
1212,125,1.0
1212,1020,1.0
1212,829,1.0
1212,3132,1.0
1212,3197,1.0
1212,4092,1.0
1212,3901,1.0
1213,445,1.0
1213,510,1.0
1213,765,1.0
1213,574,1.0
1213,3517,1.0
1213,3582,1.0
1213,3837,1.0
1213,3646,1.0
1214,1214,1.0
1214,1279,1.0
1214,1918,1.0
1214,1983,1.0
1214,2238,1.0
1214,2303,1.0
1214,2942,1.0
1214,3007,1.0
1215,1343,1.0
1215,1344,1.0
1215,1663,1.0
1215,1664,1.0
1215,2367,1.0
1215,2368,1.0
1215,2687,1.0
1215,2688,1.0
1216,0,1.0
1216,65,1.0
1216,960,1.0
1216,769,1.0
1216,3072,1.0
1216,3137,1.0
1216,4032,1.0
1216,3841,1.0
1217,385,1.0
1217,450,1.0
1217,705,1.0
1217,514,1.0
1217,3457,1.0
1217,3522,1.0
1217,3777,1.0
1217,3586,1.0
1218,1154,1.0
1218,1219,1.0
1218,1858,1.0
1218,1923,1.0
1218,2178,1.0
1218,2243,1.0
1218,2882,1.0
1218,2947,1.0
1219,1283,1.0
1219,1348,1.0
1219,1603,1.0
1219,1668,1.0
1219,2307,1.0
1219,2372,1.0
1219,2627,1.0
1219,2692,1.0
1220,4,1.0
1220,69,1.0
1220,964,1.0
1220,773,1.0
1220,3076,1.0
1220,3141,1.0
1220,4036,1.0
1220,3845,1.0
1221,389,1.0
1221,454,1.0
1221,709,1.0
1221,518,1.0
1221,3461,1.0
1221,3526,1.0
1221,3781,1.0
1221,3590,1.0
1222,1158,1.0
1222,1223,1.0
1222,1862,1.0
1222,1927,1.0
1222,2182,1.0
1222,2247,1.0
1222,2886,1.0
1222,2951,1.0
1223,1287,1.0
1223,1352,1.0
1223,1607,1.0
1223,1672,1.0
1223,2311,1.0
1223,2376,1.0
1223,2631,1.0
1223,2696,1.0
1224,8,1.0
1224,73,1.0
1224,968,1.0
1224,777,1.0
1224,3080,1.0
1224,3145,1.0
1224,4040,1.0
1224,3849,1.0
1225,393,1.0
1225,458,1.0
1225,713,1.0
1225,522,1.0
1225,3465,1.0
1225,3530,1.0
1225,3785,1.0
1225,3594,1.0
1226,1162,1.0
1226,1227,1.0
1226,1866,1.0
1226,1931,1.0
1226,2186,1.0
1226,2251,1.0
1226,2890,1.0
1226,2955,1.0
1227,1291,1.0
1227,1356,1.0
1227,1611,1.0
1227,1676,1.0
1227,2315,1.0
1227,2380,1.0
1227,2635,1.0
1227,2700,1.0
1228,12,1.0
1228,77,1.0
1228,972,1.0
1228,781,1.0
1228,3084,1.0
1228,3149,1.0
1228,4044,1.0
1228,3853,1.0
1229,397,1.0
1229,462,1.0
1229,717,1.0
1229,526,1.0
1229,3469,1.0
1229,3534,1.0
1229,3789,1.0
1229,3598,1.0
1230,1166,1.0
1230,1231,1.0
1230,1870,1.0
1230,1935,1.0
1230,2190,1.0
1230,2255,1.0
1230,2894,1.0
1230,2959,1.0
1231,1295,1.0
1231,1360,1.0
1231,1615,1.0
1231,1680,1.0
1231,2319,1.0
1231,2384,1.0
1231,2639,1.0
1231,2704,1.0
1232,16,1.0
1232,81,1.0
1232,976,1.0
1232,785,1.0
1232,3088,1.0
1232,3153,1.0
1232,4048,1.0
1232,3857,1.0
1233,401,1.0
1233,466,1.0
1233,721,1.0
1233,530,1.0
1233,3473,1.0
1233,3538,1.0
1233,3793,1.0
1233,3602,1.0
1234,1170,1.0
1234,1235,1.0
1234,1874,1.0
1234,1939,1.0
1234,2194,1.0
1234,2259,1.0
1234,2898,1.0
1234,2963,1.0
